date,total_pc,index_pc,etp_pc,equity_pc,vix
2011-09-20,1.11,1.31,1.9,0.63,32.86
2011-09-21,1.25,1.82,1.52,0.79,37.32
2011-09-22,1.25,1.49,1.59,0.85,41.35
2011-09-23,1.11,1.47,1.49,0.65,41.25
2011-09-26,1.0,1.99,1.2,0.59,39.02
2011-09-27,1.11,1.53,1.67,0.61,37.71
2011-09-28,1.43,2.08,1.9,0.82,41.08
2011-09-29,1.18,1.75,1.37,0.8,38.84
2011-09-30,1.25,1.23,1.92,0.81,42.96
2011-10-03,1.28,1.62,1.64,0.85,45.45
2011-10-04,1.18,1.5,1.51,0.77,40.82
2011-10-05,1.09,1.58,1.36,0.69,37.81
2011-10-06,1.24,1.57,1.93,0.67,36.27
2011-10-07,1.23,1.86,1.52,0.71,36.2
2011-10-10,1.35,1.7,2.46,0.63,33.02
2011-10-11,1.39,2.16,1.86,0.77,32.86
2011-10-12,1.27,1.8,1.92,0.64,31.26
2011-10-13,1.04,1.18,1.57,0.71,30.7
2011-10-14,0.97,1.23,1.46,0.6,28.24
2011-10-17,1.16,1.4,1.81,0.71,33.39
2011-10-18,1.01,1.22,1.51,0.62,31.56
2011-10-19,1.11,1.57,1.47,0.71,34.44
2011-10-20,1.35,1.45,2.33,0.74,34.78
2011-10-21,0.85,1.41,1.09,0.5,31.32
2011-10-24,0.94,1.65,1.26,0.52,29.26
2011-10-25,1.04,1.53,1.16,0.79,32.22
2011-10-26,0.99,1.48,1.35,0.7,29.86
2011-10-27,0.9,1.29,1.28,0.5,25.46
2011-10-28,0.98,1.52,1.52,0.55,24.53
2011-10-31,1.28,1.9,1.72,0.77,29.96
2011-11-01,1.34,1.68,1.74,0.89,34.77
2011-11-02,1.15,1.63,1.68,0.68,32.74
2011-11-03,1.07,1.3,1.73,0.63,30.5
2011-11-04,1.13,1.1,1.99,0.79,30.16
2011-11-07,0.99,1.56,1.26,0.65,29.85
2011-11-08,1.24,1.44,2.29,0.65,27.48
2011-11-09,1.32,1.43,1.89,0.91,36.16
2011-11-10,1.16,1.56,1.7,0.75,32.81
2011-11-11,0.93,1.01,1.39,0.64,30.04
2011-11-14,1.14,1.29,1.95,0.77,31.13
2011-11-15,1.09,1.13,2.03,0.71,31.22
2011-11-16,1.37,2.08,1.76,0.74,33.51
2011-11-17,1.28,1.51,1.71,0.82,34.51
2011-11-18,0.88,0.58,1.44,0.9,32.0
2011-11-21,1.05,1.45,1.64,0.66,32.91
2011-11-22,1.03,1.38,1.49,0.67,31.97
2011-11-23,1.26,1.83,1.74,0.71,33.98
2011-11-25,1.27,1.55,1.79,0.75,34.47
2011-11-28,0.89,1.5,0.94,0.65,32.13
2011-11-29,0.96,1.6,1.23,0.61,30.64
2011-11-30,0.9,1.33,1.12,0.55,27.8
2011-12-01,0.92,1.28,1.07,0.63,27.41
2011-12-02,0.96,1.18,1.43,0.58,27.52
2011-12-05,0.96,1.18,1.31,0.67,27.84
2011-12-06,0.88,0.83,1.24,0.73,28.13
2011-12-07,0.9,1.01,1.1,0.73,28.67
2011-12-08,0.95,1.07,1.16,0.76,30.59
2011-12-09,1.18,1.61,1.47,0.7,26.38
2011-12-12,1.1,1.35,1.85,0.6,25.67
2011-12-13,1.14,1.47,1.37,0.78,25.41
2011-12-14,1.1,1.26,1.31,0.82,26.04
2011-12-15,1.22,1.67,1.24,0.9,25.11
2011-12-16,1.15,1.21,1.53,0.89,24.29
2011-12-19,0.86,1.04,1.38,0.61,24.92
2011-12-20,0.81,1.22,1.15,0.53,23.22
2011-12-21,1.05,1.52,1.26,0.72,21.43
2011-12-22,0.99,1.66,1.07,0.68,21.16
2011-12-23,0.86,1.35,0.97,0.63,20.73
2011-12-27,0.99,1.07,1.63,0.71,21.91
2011-12-28,0.92,1.03,1.34,0.68,23.52
2011-12-29,1.08,2.2,1.24,0.69,22.65
2011-12-30,0.86,1.38,1.17,0.54,23.4
2012-01-03,0.76,1.02,1.15,0.55,22.97
2012-01-04,0.97,1.43,1.24,0.74,22.22
2012-01-05,0.82,1.0,1.21,0.61,21.48
2012-01-06,0.96,1.56,1.22,0.62,20.63
2012-01-09,0.91,1.4,1.34,0.66,21.07
2012-01-10,0.8,0.99,1.2,0.57,20.69
2012-01-11,0.79,1.34,1.29,0.54,21.05
2012-01-12,0.84,1.23,1.27,0.57,20.47
2012-01-13,0.74,0.57,1.33,0.6,20.91
2012-01-17,0.83,1.25,1.14,0.59,22.2
2012-01-18,0.83,1.15,1.17,0.55,20.89
2012-01-19,0.7,1.07,0.93,0.48,19.87
2012-01-20,0.79,1.55,1.06,0.52,18.28
2012-01-23,1.07,1.73,1.85,0.64,18.67
2012-01-24,1.02,0.96,2.71,0.62,18.91
2012-01-25,0.77,0.66,1.48,0.57,18.31
2012-01-26,0.98,1.42,1.58,0.65,18.57
2012-01-27,0.88,1.2,1.43,0.6,18.53
2012-01-30,0.91,1.18,1.4,0.67,19.4
2012-01-31,0.87,1.09,1.46,0.61,19.44
2012-02-01,0.83,0.93,1.33,0.61,18.55
2012-02-02,0.87,1.32,1.28,0.62,17.98
2012-02-03,0.77,0.87,1.23,0.51,17.1
2012-02-06,0.83,1.17,1.64,0.55,17.76
2012-02-07,0.74,0.66,1.32,0.58,17.65
2012-02-08,0.83,1.02,1.63,0.54,18.16
2012-02-09,0.84,1.23,1.49,0.55,18.63
2012-02-10,1.1,1.05,1.9,0.75,20.79
2012-02-13,0.88,1.5,1.52,0.53,19.04
2012-02-14,0.96,1.33,1.75,0.6,19.54
2012-02-15,1.08,1.46,1.85,0.63,21.14
2012-02-16,0.87,1.35,1.0,0.62,19.22
2012-02-17,0.75,1.25,1.03,0.51,17.78
2012-02-21,0.86,1.12,1.54,0.61,18.19
2012-02-22,0.9,1.16,1.31,0.63,18.19
2012-02-23,0.98,1.24,1.54,0.67,16.8
2012-02-24,1.06,1.72,1.52,0.69,17.31
2012-02-27,0.9,1.06,1.59,0.64,18.19
2012-02-28,0.78,0.98,1.25,0.57,17.96
2012-02-29,1.04,1.73,1.39,0.67,18.43
2012-03-01,1.0,1.68,1.34,0.64,17.26
2012-03-02,0.95,1.28,1.58,0.6,17.29
2012-03-05,0.93,1.18,1.24,0.73,18.05
2012-03-06,1.05,1.3,1.27,0.78,20.87
2012-03-07,0.96,1.47,1.29,0.62,19.07
2012-03-08,0.94,0.99,1.67,0.61,17.95
2012-03-09,0.89,1.44,0.96,0.63,17.11
2012-03-12,1.06,1.13,1.96,0.7,15.64
2012-03-13,0.85,1.28,0.98,0.59,14.8
2012-03-14,0.82,0.8,1.49,0.54,15.31
2012-03-15,0.7,0.95,0.87,0.52,15.42
2012-03-16,0.77,1.81,1.05,0.46,14.47
2012-03-19,0.84,1.11,1.55,0.5,15.04
2012-03-20,0.86,1.21,1.51,0.52,15.58
2012-03-21,0.97,1.32,1.52,0.55,15.13
2012-03-22,1.07,1.68,1.57,0.68,15.57
2012-03-23,1.05,1.59,1.56,0.61,14.82
2012-03-26,1.04,1.43,1.35,0.72,14.26
2012-03-27,0.95,1.7,1.43,0.55,15.59
2012-03-28,1.02,1.54,1.26,0.71,15.47
2012-03-29,1.04,1.33,1.69,0.67,15.48
2012-03-30,0.98,1.32,1.58,0.59,15.5
2012-04-02,0.82,1.19,1.3,0.52,15.64
2012-04-03,0.93,1.64,1.4,0.57,15.66
2012-04-04,0.97,1.19,1.48,0.66,16.44
2012-04-05,0.94,1.3,1.38,0.6,16.7
2012-04-09,1.01,1.61,1.27,0.69,18.81
2012-04-10,0.97,1.05,1.53,0.67,20.39
2012-04-11,1.08,1.22,2.19,0.65,20.02
2012-04-12,0.86,1.39,1.25,0.51,17.2
2012-04-13,0.95,1.03,1.45,0.72,19.55
2012-04-16,1.0,1.29,1.49,0.7,19.55
2012-04-17,0.86,0.96,1.6,0.57,18.46
2012-04-18,0.99,1.39,2.03,0.59,18.64
2012-04-19,1.02,1.35,1.67,0.65,18.36
2012-04-20,0.88,0.93,1.52,0.63,17.44
2012-04-23,0.81,0.93,1.35,0.59,18.97
2012-04-24,0.89,1.29,1.51,0.66,18.1
2012-04-25,0.76,1.18,1.52,0.48,16.82
2012-04-26,0.84,0.86,1.6,0.62,16.24
2012-04-27,0.85,1.13,1.43,0.6,16.32
2012-04-30,0.87,0.93,1.63,0.64,17.15
2012-05-01,0.9,1.29,1.82,0.53,16.6
2012-05-02,1.0,1.0,1.92,0.74,16.88
2012-05-03,0.94,0.9,1.44,0.75,17.56
2012-05-04,1.04,1.07,1.7,0.71,19.16
2012-05-07,0.89,0.88,1.56,0.65,18.94
2012-05-08,1.13,1.33,1.72,0.74,19.05
2012-05-09,0.99,1.13,1.33,0.67,20.08
2012-05-10,1.06,1.29,1.9,0.68,18.83
2012-05-11,1.24,1.57,2.09,0.74,19.89
2012-05-14,1.24,1.47,1.78,0.84,21.87
2012-05-15,1.16,1.12,2.07,0.81,21.97
2012-05-16,1.24,1.1,2.21,0.88,22.27
2012-05-17,1.44,1.86,1.89,0.88,24.49
2012-05-18,1.33,1.5,1.7,0.99,25.1
2012-05-21,0.92,1.21,1.5,0.54,22.01
2012-05-22,1.0,1.15,1.76,0.63,22.48
2012-05-23,0.97,1.04,1.31,0.73,22.33
2012-05-24,0.97,0.98,1.35,0.74,21.54
2012-05-25,1.09,1.81,1.29,0.66,21.76
2012-05-29,0.96,1.11,1.65,0.66,21.03
2012-05-30,1.24,1.06,2.33,0.77,24.14
2012-05-31,1.07,1.23,1.36,0.79,24.06
2012-06-01,1.36,1.45,2.06,0.79,26.66
2012-06-04,0.97,1.16,1.12,0.78,26.12
2012-06-05,1.01,1.34,1.25,0.69,24.68
2012-06-06,1.13,1.38,1.65,0.66,22.16
2012-06-07,0.98,1.03,1.48,0.64,21.72
2012-06-08,0.96,0.89,1.29,0.78,21.23
2012-06-11,0.94,0.75,1.54,0.81,23.56
2012-06-12,1.14,1.2,1.91,0.72,22.09
2012-06-13,1.28,1.47,1.79,0.92,24.27
2012-06-14,1.03,1.1,1.25,0.83,21.68
2012-06-15,1.02,1.49,1.2,0.69,21.11
2012-06-18,1.0,1.5,1.38,0.57,18.32
2012-06-19,1.08,1.15,2.06,0.59,18.38
2012-06-20,0.94,1.05,1.24,0.65,17.24
2012-06-21,1.12,1.3,1.41,0.8,20.08
2012-06-22,0.99,1.19,1.62,0.61,18.11
2012-06-25,1.15,1.47,1.52,0.78,20.38
2012-06-26,1.0,1.15,1.57,0.73,19.72
2012-06-27,0.93,1.18,1.36,0.65,19.45
2012-06-28,0.98,0.9,1.5,0.75,19.71
2012-06-29,0.89,1.01,1.1,0.69,17.08
2012-07-02,1.04,1.31,1.49,0.72,16.8
2012-07-03,0.91,1.1,1.22,0.65,16.66
2012-07-05,0.86,0.9,1.41,0.64,17.5
2012-07-06,1.09,1.14,1.86,0.75,17.1
2012-07-09,0.99,1.04,1.63,0.78,17.98
2012-07-10,1.1,1.08,2.02,0.72,18.72
2012-07-11,0.96,0.8,1.71,0.81,17.95
2012-07-12,0.98,1.07,1.51,0.7,18.33
2012-07-13,1.0,1.41,1.45,0.64,16.74
2012-07-16,0.93,1.1,1.63,0.67,17.11
2012-07-17,0.84,0.79,1.41,0.67,16.48
2012-07-18,0.85,0.89,1.36,0.66,16.16
2012-07-19,0.86,0.86,1.39,0.68,15.45
2012-07-20,1.0,1.11,1.54,0.75,16.27
2012-07-23,0.84,0.81,1.28,0.7,18.62
2012-07-24,0.88,0.86,1.5,0.66,20.47
2012-07-25,0.94,0.86,1.86,0.71,19.34
2012-07-26,0.98,1.24,1.53,0.71,17.53
2012-07-27,0.89,1.01,1.3,0.64,16.7
2012-07-30,0.78,0.74,1.23,0.66,18.03
2012-07-31,0.81,0.84,1.23,0.68,18.93
2012-08-01,0.95,1.19,1.25,0.72,18.96
2012-08-02,0.93,1.04,1.15,0.78,17.57
2012-08-03,0.83,1.09,0.99,0.6,15.64
2012-08-06,0.8,0.85,1.17,0.63,15.95
2012-08-07,0.81,0.93,1.74,0.55,15.99
2012-08-08,0.8,0.89,1.52,0.58,15.32
2012-08-09,0.86,1.05,1.36,0.62,15.28
2012-08-10,0.99,1.13,1.73,0.7,14.74
2012-08-13,0.8,0.89,1.34,0.56,13.7
2012-08-14,0.82,1.1,0.86,0.66,14.85
2012-08-15,0.75,0.73,1.18,0.62,14.63
2012-08-16,0.84,0.97,0.97,0.69,14.29
2012-08-17,0.75,0.98,1.18,0.54,13.45
2012-08-20,0.99,1.64,1.52,0.62,14.02
2012-08-21,0.9,0.97,1.49,0.67,15.02
2012-08-22,0.97,1.09,1.62,0.65,15.11
2012-08-23,0.93,1.18,1.09,0.74,15.96
2012-08-24,0.85,0.96,1.1,0.68,15.18
2012-08-27,0.87,1.1,1.12,0.69,16.35
2012-08-28,0.83,1.12,1.22,0.61,16.49
2012-08-29,1.03,1.06,1.71,0.79,17.06
2012-08-30,1.06,1.24,1.31,0.84,17.83
2012-08-31,0.91,1.37,0.97,0.67,17.47
2012-09-04,0.89,1.11,1.02,0.75,17.98
2012-09-05,0.92,1.01,1.43,0.67,17.74
2012-09-06,0.86,1.06,1.21,0.59,15.6
2012-09-07,0.74,0.93,0.89,0.54,14.38
2012-09-10,0.79,0.77,1.21,0.66,16.28
2012-09-11,0.79,0.81,1.48,0.54,16.41
2012-09-12,0.74,0.77,1.14,0.57,15.8
2012-09-13,0.77,0.9,1.01,0.54,14.05
2012-09-14,0.69,0.9,0.78,0.53,14.51
2012-09-17,0.85,1.2,0.95,0.64,14.59
2012-09-18,0.79,1.12,0.7,0.62,14.18
2012-09-19,0.68,0.73,0.88,0.56,13.88
2012-09-20,0.85,0.84,1.06,0.75,14.07
2012-09-21,0.8,1.01,1.02,0.62,13.98
2012-09-24,0.79,0.94,1.15,0.61,14.15
2012-09-25,0.93,1.0,1.31,0.73,15.43
2012-09-26,0.9,1.0,1.02,0.75,16.81
2012-09-27,0.82,1.03,1.07,0.6,14.84
2012-09-28,0.99,0.94,1.55,0.76,15.73
2012-10-01,0.87,1.06,1.19,0.63,16.32
2012-10-02,0.74,1.31,0.75,0.55,15.71
2012-10-03,0.92,1.14,1.14,0.71,15.43
2012-10-04,0.81,1.12,0.95,0.58,14.55
2012-10-05,0.94,1.03,1.49,0.67,14.33
2012-10-08,0.84,1.28,1.51,0.55,15.11
2012-10-09,1.0,1.07,1.67,0.73,16.37
2012-10-10,1.0,1.02,1.58,0.71,16.29
2012-10-11,0.89,1.14,1.31,0.65,15.59
2012-10-12,1.05,1.27,1.46,0.74,16.14
2012-10-15,0.77,0.63,1.31,0.73,15.27
2012-10-16,0.81,0.87,1.32,0.61,15.22
2012-10-17,0.79,0.84,1.27,0.59,15.07
2012-10-18,0.88,0.95,1.39,0.65,15.03
2012-10-19,1.12,1.33,1.44,0.8,17.06
2012-10-22,0.94,1.1,1.48,0.67,16.62
2012-10-23,1.06,0.87,1.83,0.86,18.83
2012-10-24,0.91,0.98,1.39,0.71,18.33
2012-10-25,0.85,0.62,1.55,0.76,18.12
2012-10-26,0.99,1.32,1.18,0.77,17.81
2012-10-31,0.86,0.93,1.17,0.68,18.6
2012-11-01,0.95,1.26,1.44,0.6,16.69
2012-11-02,0.92,0.73,1.57,0.77,17.59
2012-11-05,0.81,0.9,1.1,0.61,18.42
2012-11-06,0.96,1.03,1.47,0.63,17.58
2012-11-07,1.21,1.04,2.22,0.76,19.08
2012-11-08,1.13,1.23,1.63,0.8,18.49
2012-11-09,1.17,1.51,1.39,0.82,18.61
2012-11-12,0.99,1.15,1.61,0.65,16.68
2012-11-13,0.83,0.65,1.66,0.72,16.65
2012-11-14,1.12,1.22,1.49,0.78,17.92
2012-11-15,1.24,1.36,1.71,0.83,17.99
2012-11-16,1.03,1.02,1.37,0.81,16.41
2012-11-19,0.75,0.78,1.16,0.56,15.24
2012-11-20,1.1,1.7,1.26,0.67,15.08
2012-11-21,0.86,1.0,1.14,0.61,15.31
2012-11-23,0.89,1.09,1.13,0.59,15.14
2012-11-26,0.63,0.47,1.16,0.64,15.5
2012-11-27,0.85,1.04,1.24,0.58,15.92
2012-11-28,0.83,0.81,1.38,0.6,15.51
2012-11-29,1.01,1.19,1.46,0.62,15.06
2012-11-30,1.16,1.34,1.85,0.73,15.87
2012-12-03,0.82,0.82,1.35,0.57,16.64
2012-12-04,1.04,1.08,1.75,0.81,17.12
2012-12-05,0.87,0.98,1.74,0.6,16.46
2012-12-06,0.92,1.33,1.12,0.67,16.58
2012-12-07,0.8,0.76,1.38,0.64,15.9
2012-12-10,0.9,0.99,1.5,0.62,16.05
2012-12-11,0.84,0.75,1.69,0.59,15.57
2012-12-12,0.89,1.24,0.94,0.61,15.95
2012-12-13,0.84,0.97,1.19,0.61,16.56
2012-12-14,0.89,1.01,1.08,0.7,17.0
2012-12-17,0.71,0.77,0.83,0.6,16.34
2012-12-18,0.85,0.97,1.28,0.51,15.57
2012-12-19,0.97,1.04,1.49,0.64,17.36
2012-12-20,0.86,1.11,0.8,0.64,17.67
2012-12-21,1.05,1.43,1.18,0.71,17.84
2012-12-24,0.97,1.45,1.16,0.65,17.84
2012-12-26,0.96,1.34,0.99,0.74,19.48
2012-12-27,1.06,1.19,1.54,0.68,19.47
2012-12-28,1.08,1.3,1.51,0.64,22.72
2012-12-31,1.02,1.04,1.6,0.62,18.02
2013-01-02,0.97,1.16,1.47,0.55,14.68
2013-01-03,0.84,1.01,1.25,0.53,14.56
2013-01-04,0.82,0.77,1.46,0.64,13.83
2013-01-07,0.89,1.01,1.1,0.68,13.79
2013-01-08,0.95,0.88,1.75,0.78,13.62
2013-01-09,0.85,0.96,1.6,0.61,13.81
2013-01-10,0.78,0.7,1.41,0.66,13.49
2013-01-11,0.72,0.55,1.68,0.63,13.36
2013-01-14,0.81,0.97,1.63,0.52,13.52
2013-01-15,1.03,1.23,1.75,0.67,13.55
2013-01-16,0.87,0.87,1.4,0.75,13.42
2013-01-17,0.79,0.84,1.08,0.61,13.57
2013-01-18,0.75,0.77,1.17,0.54,12.46
2013-01-22,0.94,1.1,1.41,0.68,12.43
2013-01-23,0.89,0.88,1.43,0.69,12.46
2013-01-24,0.88,0.84,1.61,0.65,12.69
2013-01-25,0.88,0.95,1.36,0.64,12.89
2013-01-28,0.97,1.01,1.63,0.76,13.57
2013-01-29,0.97,1.14,1.53,0.68,13.31
2013-01-30,0.95,1.15,1.39,0.67,14.32
2013-01-31,0.91,0.74,1.93,0.73,14.28
2013-02-01,0.9,1.14,1.19,0.57,12.9
2013-02-04,1.1,1.42,1.73,0.69,14.67
2013-02-05,0.95,0.98,2.54,0.59,13.72
2013-02-06,0.97,1.28,1.84,0.6,13.41
2013-02-07,1.03,1.26,1.71,0.66,13.5
2013-02-08,0.9,1.21,1.34,0.57,13.02
2013-02-11,1.07,1.39,2.32,0.56,12.94
2013-02-12,0.92,1.05,1.69,0.61,12.64
2013-02-13,0.91,0.8,2.36,0.65,12.98
2013-02-14,0.83,0.75,1.74,0.62,12.66
2013-02-15,0.88,1.17,1.17,0.59,12.46
2013-02-19,0.99,1.28,1.79,0.58,12.31
2013-02-20,1.14,1.18,1.98,0.72,14.68
2013-02-21,1.1,1.22,1.72,0.72,15.22
2013-02-22,0.9,1.27,1.14,0.59,14.17
2013-02-25,1.15,1.18,1.74,0.73,18.99
2013-02-26,1.1,0.87,2.4,0.75,16.87
2013-02-27,0.99,1.22,1.35,0.63,14.73
2013-02-28,0.98,1.07,1.59,0.67,15.51
2013-03-01,1.17,1.23,1.89,0.74,15.36
2013-03-04,1.12,1.48,1.81,0.67,14.01
2013-03-05,1.12,1.11,2.16,0.65,13.48
2013-03-06,0.71,0.7,1.22,0.54,13.53
2013-03-07,0.83,1.15,1.02,0.59,13.06
2013-03-08,0.9,0.93,1.35,0.62,12.59
2013-03-11,0.93,1.07,1.28,0.65,11.56
2013-03-12,1.08,1.1,2.12,0.61,12.27
2013-03-13,0.78,0.73,1.37,0.62,11.83
2013-03-14,0.73,0.73,0.91,0.64,11.3
2013-03-15,0.85,1.13,1.15,0.56,11.3
2013-03-18,0.91,0.87,1.55,0.65,13.36
2013-03-19,0.97,0.81,1.87,0.72,14.39
2013-03-20,0.74,0.62,1.62,0.59,12.67
2013-03-21,0.86,0.76,1.68,0.64,13.99
2013-03-22,0.92,0.83,1.63,0.69,13.57
2013-03-25,0.89,0.75,1.52,0.72,13.74
2013-03-26,0.79,0.77,1.26,0.62,12.77
2013-03-27,0.92,0.71,1.98,0.68,13.15
2013-03-28,0.9,0.98,1.37,0.62,12.7
2013-04-01,1.0,0.83,1.96,0.7,13.58
2013-04-02,0.87,0.74,1.89,0.64,12.78
2013-04-03,1.06,0.99,1.7,0.76,14.21
2013-04-04,1.09,1.12,1.56,0.73,13.89
2013-04-05,1.0,0.85,1.62,0.7,13.92
2013-04-08,0.9,0.81,1.68,0.58,13.19
2013-04-09,0.67,0.49,1.35,0.6,12.84
2013-04-10,0.85,0.81,1.39,0.58,12.36
2013-04-11,0.87,0.81,1.51,0.62,12.24
2013-04-12,1.15,1.14,1.98,0.7,12.06
2013-04-15,1.09,0.91,2.01,0.7,17.27
2013-04-16,0.88,0.67,1.88,0.7,13.96
2013-04-17,1.19,1.15,1.97,0.79,16.51
2013-04-18,1.18,1.22,1.8,0.75,17.56
2013-04-19,1.1,1.14,1.45,0.85,14.97
2013-04-22,1.03,1.14,1.86,0.66,14.39
2013-04-23,0.9,0.95,1.35,0.66,13.48
2013-04-24,0.79,0.81,1.52,0.58,13.61
2013-04-25,0.97,1.13,0.93,0.61,13.62
2013-04-26,0.89,1.02,1.15,0.65,13.61
2013-04-29,0.9,1.06,1.51,0.58,13.71
2013-04-30,0.89,0.8,1.73,0.62,13.52
2013-05-01,1.03,1.12,1.64,0.68,14.49
2013-05-02,0.91,1.0,1.72,0.55,13.59
2013-05-03,0.9,0.93,1.34,0.61,12.85
2013-05-06,0.78,0.86,1.31,0.53,12.66
2013-05-07,0.89,1.07,1.22,0.63,12.83
2013-05-08,0.88,0.88,1.36,0.66,12.66
2013-05-09,1.0,1.02,2.11,0.58,13.13
2013-05-10,0.75,0.64,1.17,0.59,12.59
2013-05-13,0.87,0.96,1.43,0.6,12.55
2013-05-14,0.81,0.96,1.09,0.52,12.77
2013-05-15,0.78,0.69,1.48,0.52,12.81
2013-05-16,0.99,1.35,1.45,0.54,13.07
2013-05-17,0.81,0.96,1.12,0.5,12.45
2013-05-20,0.79,0.92,1.23,0.52,13.02
2013-05-21,0.92,0.98,1.94,0.54,13.37
2013-05-22,1.03,0.99,1.63,0.67,13.82
2013-05-23,1.01,0.98,1.59,0.67,14.07
2013-05-24,1.26,1.74,1.6,0.73,13.99
2013-05-28,0.98,1.11,1.57,0.58,14.48
2013-05-29,0.86,0.71,1.76,0.64,14.83
2013-05-30,0.86,1.05,1.67,0.48,14.53
2013-05-31,1.19,1.47,1.86,0.66,16.3
2013-06-03,0.92,0.93,1.35,0.63,16.28
2013-06-04,1.16,1.39,1.98,0.67,16.27
2013-06-05,1.18,1.23,1.73,0.73,17.5
2013-06-06,1.22,1.48,1.61,0.63,16.63
2013-06-07,1.13,1.22,1.76,0.67,15.14
2013-06-10,1.08,1.17,2.18,0.59,15.44
2013-06-11,1.04,0.83,1.92,0.81,17.07
2013-06-12,1.2,1.16,1.8,0.75,18.59
2013-06-13,0.98,1.15,1.24,0.63,16.41
2013-06-14,1.19,1.31,1.76,0.73,17.15
2013-06-17,0.96,1.04,1.54,0.65,16.8
2013-06-18,0.86,0.84,1.56,0.54,16.61
2013-06-19,1.11,1.15,1.65,0.66,16.64
2013-06-20,1.39,1.4,2.04,0.79,20.49
2013-06-21,1.17,1.31,1.58,0.82,18.9
2013-06-24,1.01,1.3,1.26,0.65,20.11
2013-06-25,1.08,1.55,1.58,0.59,18.47
2013-06-26,0.85,0.83,1.23,0.67,17.21
2013-06-27,1.02,1.2,1.27,0.71,16.86
2013-06-28,0.96,1.23,1.17,0.66,16.86
2013-07-01,0.91,1.06,1.33,0.6,16.37
2013-07-02,1.04,1.21,1.62,0.65,16.44
2013-07-03,1.14,1.41,1.48,0.76,16.2
2013-07-05,0.97,1.22,1.15,0.6,14.89
2013-07-08,1.04,1.03,1.92,0.69,14.78
2013-07-09,1.01,0.96,2.34,0.54,14.35
2013-07-10,1.04,1.02,1.97,0.57,14.21
2013-07-11,1.01,1.3,1.38,0.57,14.01
2013-07-12,0.9,0.74,1.72,0.67,13.84
2013-07-15,0.83,0.94,1.46,0.53,13.79
2013-07-16,0.97,1.11,1.65,0.64,14.42
2013-07-17,0.92,1.07,1.55,0.62,13.78
2013-07-18,0.74,0.88,1.12,0.5,13.77
2013-07-19,0.79,0.98,1.4,0.54,12.54
2013-07-22,0.93,1.33,1.28,0.67,12.29
2013-07-23,0.93,1.0,1.69,0.66,12.66
2013-07-24,0.96,1.24,1.6,0.65,13.18
2013-07-25,0.96,1.2,2.03,0.59,12.97
2013-07-26,0.98,1.33,1.35,0.64,12.72
2013-07-29,0.84,1.23,1.21,0.6,13.39
2013-07-30,0.78,0.9,1.44,0.56,13.39
2013-07-31,0.88,1.01,1.32,0.6,13.45
2013-08-01,0.85,1.04,1.21,0.55,12.94
2013-08-02,0.88,1.15,1.14,0.58,11.98
2013-08-05,0.85,1.0,1.46,0.59,11.84
2013-08-06,0.9,0.55,3.22,0.63,12.72
2013-08-07,0.96,1.07,1.79,0.63,12.98
2013-08-08,0.76,0.85,1.14,0.58,12.73
2013-08-09,0.9,1.24,1.46,0.58,13.41
2013-08-12,0.77,0.78,1.46,0.55,12.81
2013-08-13,0.77,0.94,1.5,0.49,12.31
2013-08-14,0.79,0.95,1.51,0.53,13.04
2013-08-15,0.96,0.93,1.49,0.66,14.73
2013-08-16,0.93,1.03,1.47,0.6,14.37
2013-08-19,0.93,1.35,1.39,0.54,15.1
2013-08-20,0.9,0.75,2.02,0.61,14.91
2013-08-21,0.97,0.97,1.64,0.64,15.94
2013-08-22,0.82,1.03,1.17,0.55,14.76
2013-08-23,0.81,1.23,0.94,0.6,13.98
2013-08-26,0.9,1.09,1.45,0.61,14.99
2013-08-27,1.02,1.25,1.24,0.68,16.77
2013-08-28,0.81,1.02,1.01,0.55,16.49
2013-08-29,0.96,1.05,1.56,0.6,16.81
2013-08-30,1.12,1.14,1.76,0.67,17.01
2013-09-03,0.75,0.83,1.16,0.54,16.61
2013-09-04,0.77,0.76,1.61,0.54,15.88
2013-09-05,0.82,1.05,1.28,0.52,15.77
2013-09-06,0.86,1.11,1.35,0.5,15.85
2013-09-09,0.65,0.61,1.27,0.45,15.63
2013-09-10,0.76,0.69,1.67,0.48,14.53
2013-09-11,0.92,1.12,1.44,0.61,13.82
2013-09-12,0.86,0.82,1.47,0.63,14.29
2013-09-13,0.77,0.77,1.09,0.6,14.16
2013-09-16,0.91,1.02,1.54,0.57,14.38
2013-09-17,0.8,0.88,1.21,0.57,14.53
2013-09-18,0.84,0.91,1.12,0.53,13.59
2013-09-19,0.76,0.78,1.09,0.57,13.16
2013-09-20,1.05,1.26,2.1,0.6,13.12
2013-09-23,0.99,1.35,1.43,0.7,14.31
2013-09-24,0.87,1.17,1.74,0.56,14.08
2013-09-25,0.96,1.19,1.76,0.62,14.01
2013-09-26,0.7,0.92,1.26,0.49,14.06
2013-09-27,0.94,0.98,1.38,0.7,15.46
2013-09-30,1.11,1.07,1.87,0.76,16.6
2013-10-01,0.85,0.98,1.66,0.53,15.54
2013-10-02,0.77,0.79,1.17,0.61,16.6
2013-10-03,0.99,0.93,1.51,0.69,17.67
2013-10-04,0.87,1.08,1.15,0.59,16.74
2013-10-07,0.92,0.97,1.48,0.6,19.41
2013-10-08,0.97,0.86,1.67,0.72,20.34
2013-10-09,1.3,1.11,2.87,0.69,19.6
